id,name,city,reg,customer
847-591,6th & Waverly (Waverly Place),New York,US,Pamela Mayfield
10608-101495,60th & Third,New York,US,Sharon Barry
47195-257105,10 Waverly Place,New York,US,Charles Greene
7536-8567,36th & Madison,New York,US,Paul Pralle
16628-169564,26th & Broadway,New York,US,Brian Redd
7316-1190,31st & 7th,New York,US,Roger Delgado
23044-227244,32nd btwn 6th & 7th,New York,US,John Fowler
19024-191684,53rd & Madison,New York,US,Robert York
7663-40483,90th & First,New York,US,Ronald Guerra
7534-12700,114th & Broadway,New York,US,Brian Dietrich
7547-14071,7th Ave at Grove Street,New York,US,Mary Lang
25818-242585,14 Wall St,New York,US,Larry Tesch
7672-48619,85th & First,New York,US,Emily White
14618-126424,24th & 7th,New York,US,Tara Hemmen
7426-141352,47th & 5th,New York,US,Alfredo Turner
7680-36959,Canal and Centre,New York,US,Lester Marquez
7273-984,42nd & 6th,New York,US,Mattie Graham
7443-3688,Rockefeller Center Concourse,New York,US,John Gutierrez
17738-182205,53rd & Sixth (SW Corner),New York,US,Jean Abrams
22258-219066,Water St @ Broad (inside),New York,US,Ariana Durr
11277-104884,85th & Lexington,New York,US,Donald Pettit
7420-1902,29th & 5th,New York,US,Melvin Marc
16627-169964,John & Water Streets,New York,US,Henry Phillips
26158-243772,40th btwn Madison & 5th,New York,US,Gladys Denmon
10396-100662,21st & 5th,New York,US,Yvonne Nichols
7468-8466,39th & 8th,New York,US,Peter Harrison
15440-156484,43rd & Sixth,New York,US,Luis Scott
7354-1272,70th & Broadway,New York,US,Evelyn Hamblin
25039-239665,45th btwn Lex & 3rd,New York,US,Regina Scheller
7802-73320,50th & Lex,New York,US,Ray Perry
29939-255664,Broadway and 9th,New York,US,Grace Patterson
16576-168024,36th & 6th,New York,US,Emily White
7655-22330,54th & Lex,New York,US,Andrew Campbell
23557-230825,57th & Tenth,New York,US,Lowell Glenn
7691-52959,Liberty & Nassau,New York,US,Jonathan Flowers
25533-241228,222 Broadway,New York,US,John Gonsalez
7874-82723,75th & Broadway,New York,US,Linda Lentz
7353-835,One Penn Plaza,New York,US,Maria Gulick
20759-207804,Broadway & Dyckman,New York,US,Grace Arp
7788-64366,Broadway & Thames,New York,US,Vicki Ramirez
8769-93576,43rd & Broadway,New York,US,David Walker
7245-595,57th Btwn Eighth & Ninth,New York,US,Gloria Owen
17424-178284,100th & Columbus,New York,US,Delilah Morton
7456-3949,125th & Lenox,New York,US,Priscilla Bohman
75491-113947,Limited Brands-NYC,New York,US,Annie Lindsey
7393-1367,49th btwn 8th & 9th,New York,US,Amy Mccurdy
7285-1073,22nd & 6th,New York,US,Ronald Guerra
7444-3689,Rockefeller Center Subway,New York,US,Lindsey Barnes
15742-157884,Newburgh,Newburgh,US,Amy Dennis
76558-95722,Target Newburgh T-2076,Newburgh,US,Sharon Borovec
75921-104040,Sheraton at the Falls Hotel,Niagara Falls,US,David Porterfield
21487-208946,Fashion Outlets of Niagara Falls,Niagara Falls,US,Idalia Correa
19901-201424,"Niagara Falls, Niagara Falls Blvd",Niagara Falls,US,James Acevedo
7363-206104,Niskayuna Shoprite Square,Niskayuna,US,Daniel Owens
16421-157664,North Babylon,North Babylon,US,Santos Lopez
13587-107917,North Merrick,North Merrick,US,Lori Corbin
10283-100401,Northport Village,Northport,US,Dolores Knox
7449-6007,Nyack,Nyack,US,Belinda Williams
7503-7287,Bohemia,Oakdale,US,Nancy Leach
7248-839,The Sands (Oceanside),Oceanside,US,Tara Hemmen
25937-242946,Oceanside-Long Beach Rd.,Oceanside,US,Mary Mims
5032-141554,SUNY Oneonta,Oneonta,US,Yolanda Zaragoza
76961-121685,Target Orchard Park T-1057.,Orchard Park,US,Ethel Shull
2879-90761,Ossining,Ossining,US,Kelly Towne
13631-107780,"Patchogue, Waverly Plaza",Patchogue,US,Wilbert Morales
49579-267874,Acme - Patterson #1063,Patterson,US,Troy Rowell
75713-95585,NY Thruway Pattersonville Travel Pl,Pattersonville,US,Gloria Morris
7609-27810,Penfield,Penfield,US,Bruce Wozniak
7294-1052,Pittsford,Pittsford,US,Belinda Williams
842-2053,Plainview Centre,Plainview,US,Christopher Indermuehle
75891-103958,NY Plattekill Travel Plaza,Plattekill,US,Edward Baltimore
76962-137529,Target Plattsburgh T-2459,Plattsburg,US,Bert Williams
10610-101308,"Plattsburgh, Cornelia St.",Plattsburgh,US,Maria Gulick
11855-104411,"Pleasantville, Memorial Plaza",Pleasantville,US,Frederick Richardson
8795-86240,Rye Brook,Port Chester,US,Steven Lau
7210-551,Port Jefferson,Port Jefferson,US,Thomas Reynolds
72573-104042,Stop & Shop-Port Washington #546,Port Washington,US,Raul Harris
7203-550,Port Washington,Port Washington,US,Buford Eisele
7889-24827,"Poughkeepsie, South Road",Poughkeepsie,US,Ronald Guerra
7936-95790,"Arlington Square, Route 44",Poughkeepsie,US,Cassandra Soden
7705-20440,Mid Hudson Center,Poughkeepsie,US,Danny Ferguson
28217-250109,Teavana - Poughkeepsie Galleria,Poughkeepsie,US,Mildred Dwyer
78076-110824,SUNY-Purchase-Fort Awesome,Purchase,US,Kenneth Tibbs
76357-93244,Target Queensbury T-1830,Queensbury,US,Frank Sampson
9529-96687,Queensbury,Queensbury,US,Shaun Nadeau
22716-223428,92-77 Queens Blvd,Rego Park,US,Katy Lockwood
24165-236144,95-17 63rd Drive,Rego Park,US,Henry Phillips
10513-100481,North Greenbush Road,Rensselaer,US,Frank Lazarine
23676-138166,Tops Markets - Rhinebeck #531,Rhinebeck,US,Florence Nelson
21514-211004,132-40 Metropolitan Ave,Richmond Hill,US,Nancy Veal
25040-239644,329 Wyckoff Ave.,Ridgewood,US,Kristi Rappa
10167-99943,"Riverhead, Tanger",Riverhead,US,Rosa Rodriguez
18624-187364,Riverhead S/C - Cty Rd 58,Riverhead,US,Lois Lyvers
20877-208284,Target Riverhead T-1818,Riverhead,US,Thomas Grasser
14142-113644,Westgate Plaza,Rochester,US,Brenda Canter
7345-798,"Monroe Avenue, Rochester",Rochester,US,Robert Anderson
10972-102907,The Marketplace Mall,Rochester,US,Darrel Antilla
7380-220964,Irondeqouit Ridge Goodman Plaza,Rochester,US,Jason Day
7657-32499,Clover Commons,Rochester,US,Judy Mountain
3869-141270,Target Chili T-2528,Rochester,US,Sarah Robertson
75458-107451,University of Rochester,Rochester,US,Patti Russell
7310-169926,Mount Hope Avenue,Rochester,US,Mary Eiselein
7494-8547,Rockville Center,Rockville Center,US,Mark Bell
75901-97856,ISP - Islip Gate 4 SW Terminal,Ronkonkoma,US,Brandon Davila
7543-3408,Roslyn Heights,Roslyn Heights,US,Melissa Higgins
75892-103960,NY Ulster Travel Plaza,Ruby,US,Myron Crum
813-2013,Rye,Rye,US,Wilbert Morales
21640-208888,Price Chopper Saratoga # 158,Saratoga,US,John Smith
24841-229885,Price Chopper -#39 Wilton,Saratoga Springs,US,Glenda Ray
19914-202828,Target Saratoga Springs T-1271,Saratoga Springs,US,Dale Martinez
7351-1334,Saratoga Springs,Saratoga Springs,US,John Wertman
7447-6426,Sayville,Sayville,US,Laura Fulton
23497-218704,Target Sayville T-2847,Sayville,US,Lowell Glenn
7303-1250,Vernon Hills Shopping Center,Scarsdale,US,Leigh Bruning
2789-82921,Downtown Scarsdale,Scarsdale,US,Shawn Keirnan
7225-549,Scarsdale Central Park Ave,Scarsdale,US,Mitchell Zamora
10397-99993,"Schenectady, Watt St.",Schenectady,US,Amanda Hardy
24891-229886,Price Chopper - Scotia #38,Scotia,US,Jody Cook
7528-14030,Selden,Selden,US,James Shives
7432-2586,East Setauket,Setauket,US,Courtney Bradshaw
79349-94513,Price Chopper - Slingerlands #159,Slingerlands,US,Linda Orr
72437-5061,Sloatsburg Travel Plaza,Sloatsburg,US,Matthew Little
7411-1582,Smithtown,Smithtown,US,Juan Garguilo
79407-104050,Stop & Shop-Somers #513,Somers,US,Sommer Muriel
22814-225084,"Southampton, NY",Southampton,US,Jennifer Hernandez
76557-90426,Target Staten Island T-2006,Staten Island,US,Edward Baltimore
19642-201004,Target Staten Island T-2753,Staten Island,US,Madonna Bethea
7207-707,2530 Hylan Blvd,Staten Island,US,Rosie Anderson
79489-98105,Stop & Shop-Staten Island #581,Staten Island,US,Thomas Nichols
7888-82364,Forest Ave & Bard Ave,Staten Island,US,Judy Dubois
29398-253346,Woodrow Shopping Plaza,Staten Island,US,Alfredo Turner
28370-249951,Teavana - Staten Island Mall,Staten Island,US,Laura Pistilli
7362-1506,2505 Richmond Avenue,Staten Island,US,James Berry
19195-193084,106 Page Avenue,Staten Island,US,Katherine Guest
7923-95788,Victory Blvd & Bradley Ave,Staten Island,US,Thomas Bueche
70319-125885,SUNY Stony Brook University Hospita,Stony Brook,US,Vincent Witkowski
18747-187524,SUNY Stony Brook Roth Cafe,Stony Brook,US,Ariana Durr
7635-23767,Stony Brook (347),Stony Brook,US,Anna Cordova
48822-264864,Sodexo @ Stony Brook U Mobile Truck,STONY BROOK,US,Kimberly Strefeler
7429-802,Suffern,Suffern,US,Erich Basham
11370-105177,46-09 Queens Blvd,Sunnyside,US,Dennis Robinson
7728-62680,Syosset- South Oyster Bay,Syosset,US,Chin Cameron
25229-94533,Price Chopper-Syracuse #172,Syracuse,US,Adam Pierce
18559-163024,"Syracuse University, Campus West Ho",Syracuse,US,Lisa Poteet
11424-105354,Destiny USA,Syracuse,US,Foster Coleman
9720-97999,Armory Square,Syracuse,US,Lori Paxson
28518-249820,Teavana - Carousel Mall,SYRACUSE,US,Mary Lang
7532-10835,Marshall Street at Syracuse,Syracuse,US,Patricia Nicholson
76839-111891,Target Camillus (Syracuse) T-2324,Syracuse,US,Andrea Gullion
24606-238409,"Hudson River Commons, Troy",Troy,US,Bruce Price
10464-100067,Tuckahoe Train Station,Tuckahoe,US,David Griffin
7247-758,Uniondale,Uniondale,US,David Griffin
22634-214867,Green Acres Mall,Valley Stream,US,Rick Oden
18578-192502,Target Valley Stream T-2840,Valley Stream,US,Roland Safford
76776-108125,Target Binghampton/Vestal T-1056,Vestal,US,Joanne Ruddock
13263-106974,Vestal Parkway East,Vestal,US,Joan Pauling
7656-31579,Vestal Parkway,Vestal,US,Joey Tickle
7710-39860,Victor,Victor,US,Dorothy Peele
28517-249819,Teavana - Eastview Mall,VICTOR,US,Katy Lockwood
9277-95484,Eastview Mall,Victor,US,Summer Ezzell
73747-107559,Stop & Shop-W. Hempstead #2552,W. Hempstead,US,Toby Waid
16303-158164,Wantagh,Wantagh,US,Elizabeth Thompson
76748-106267,Target Watertown T-2253,Watertown,US,Luis Scott
10609-101494,"Watertown, NY",Watertown,US,Tammy Stroh
11540-103906,"Webster, Hard & Ridge",Webster,US,Florence Hoffman
76411-96651,Target Webster T-2038,Webster,US,Henry Bradford
9846-98601,West Babylon,West Babylon,US,Cassandra Soden
76465-97548,Target Clarkstown/West Nyack T-1083,West Nyack,US,Natasha Melton
28449-249970,Teavana - Palisades Centre,West Nyack,US,Laverne Moreno
11588-153124,Palisades Center Level 2,West Nyack,US,Kimberly Heffner
20389-197044,West Point Military Academy,West Point,US,Brandon Davila
76428-97523,Target Westbury T-1139,Westbury,US,Lori Corbin
7624-31063,The Village of Westbury,Westbury,US,Joey Strickland
7509-9876,"Westbury, Old Country Rd",Westbury,US,Betty Prada
75890-103957,NY Oneida Travel Plaza,westmoreland,US,Carol Jamerson
28353-249794,Teavana - Westchester Mall,WHITE PLAINS,US,John Smith
3466-94078,White Plains Renaissance Plaza,White Plains,US,Ray Perry
9662-91067,Westchester Mall Level 3,White Plains,US,Alfred Mcelderry
7559-6652,138-11 20th Avenue,Whitestone,US,Ella Book
7337-1047,Eastview Plaza,Williamsville,US,Herbert Bishop
7340-1326,"Williamsville, Main Street",Williamsville,US,Rosemary Vossen
7220-158624,Woodbury  Village,Woodbury,US,Andrea Lawson
7910-87753,Tower Square Shopping Center,Woodside,US,Gertrude Mattern
23602-230606,Ridge Hill Shopping Center,Yonkers,US,Madonna Bethea
25330-231726,Macys Cross County,Yonkers,US,Jesse Barrios
28235-250120,Teavana - Westchester Ridge HIll,Yonkers,US,John Smith
13632-105641,Cross County Shopping Center,Yonkers,US,Christopher Diaz
14369-115444,"Yonkers, Bronx River Road",Yonkers,US,Linda Lentz
7901-67260,Yonkers,Yonkers,US,Carol Culpepper
7504-7590,Yorktown,Yorktown Heights,US,Frances Mayfield
75223-92998,U of Akron - Student Union,Akron,US,Christopher Indermuehle
48696-255486,University Of Akron Library,AKRON,US,Christopher Luckett
9961-98933,"Akron, South Arlington Rd",Akron,US,Wanda Goldberg
2736-250486,West Market Street,Akron,US,Jim Appling
28672-250146,Teavana - Summit Mall,Akron,US,Marion Wilson
76844-111569,Target Green (Akron) T-2346,Akron,US,Debra Spivey
2301-1390,Fairlawn,Akron,US,Bobby Sisneros
15194-158106,Summit Mall,Akron,US,Dolores Knox
7109-146946,"University of Akron, Exchange Stree",Akron,US,Wade Hughes
75387-100161,"University of Akron, Polsky Buildin",Akron,US,Wallace Alder
25031-239605,"Alliance, West State St.",Alliance,US,Garth Townsend
19545-189468,Kroger - Amelia #A468,Amelia,US,Andrew Bashir
75577-69580,Vermillion Valley,Amherst,US,Napoleon Banks
76838-111526,Target Amherst T-2351,Amherst,US,Janet Cunningham
75576-69581,Middle Ridge Travel Plaza,Amherst,US,Lori Paxson
75837-98396,TA - Ashland,Ashland,US,Christopher Indermuehle
72961-93011,Kroger-Athens #901,Athens,US,Joseph Levinthal
76603-97500,Target Bainbridge T-2161,Aurora,US,Brian Winston
9665-97886,Austintown,Austintown,US,Thelma Parkins
14999-155224,"Avon, OH",Avon,US,Marcia Minarik
19470-199298,Target Avon T-1325,Avon,US,Jeffery Madhavan
50412-266011,Giant Eagle 1284 Avon Lake,AVON LAKE,US,Margery Johnson
28589-249792,Teavana - Beachwood,BEACHWOOD,US,Anne Piazza
2532-35259,Beachwood Place Mall,Beachwood,US,Billy May
2303-1293,Chagrin Road and Green Blvd,Beachwood,US,Lester Kuhr
17638-183830,Target Beavercreek T-1128,Beavercreek,US,Mindy Hovis
28223-250046,Teavana - The Greene Town Center,Beavercreek,US,Frank Brixey
20250-175464,Fairfield Commons,Beavercreek,US,Kevin Brown
2723-74042,Mall at Fairfield Commons,Beavercreek,US,Timothy Crawford
12915-150409,"Kroger-Beavercreek, OH #811",Beavercreek,US,George Satterthwaite
48193-242244,Market District Express # 5107,Bexley,US,Barbara Pilkington
2346-4433,Bexley,Bexley,US,Althea James
2238-667,Blue Ash - Kenwood,Blue Ash,US,Myrtle Mangiafico
21212-209985,Blue Ash - Reed Hartman Hwy,Blue Ash,US,Melvin Marc
72555-103616,Kroger-Blue Ash #942,Blue Ash,US,Diana Deaton
22311-211366,Target Boardman T-1463,Boardman,US,James Hayek
75259-90428,Bowling Green U - Student Union,Bowling Green,US,Marshall Oldenkamp
10786-102047,Bowling Green - E Wooster St,Bowling Green,US,Juan Renwick
72861-74448,Kroger-Bowling Green #878,Bowling Green,US,Robert Kaufman
2409-7967,Brecksville,Brecksville,US,Geraldine Allen
75947-107298,OH- Great Lakes Travel Plaza,Broadview Heights,US,Bobby Goode
26638-244046,Giant Eagle Broadview  Hgts 4088,Broadview Heights,US,Walter Topolosky
75940-106270,OH- Towpath Travel Plaza,Broadview Heights,US,Delores Collins
2509-24987,"Brooklyn, OH",Brooklyn,US,Steven Lau
2791-89020,"Brunswick, Center Road",Brunswick,US,Stephen Walker
10842-102811,Canal Winchester,Canal Winchester,US,Wanda Clance
28180-250430,Canfield,Canfield,US,Peter Collard
76522-99371,Target Canton T-794,Canton,US,Barbara Keeney
2348-7447,Belden Village,Canton,US,Bonnie Wilbanks
13456-106319,"Canton, Fulton Road Northwest",Canton,US,Edwin Parker
28529-249929,Teavana - Belden Village,Canton,US,Russell Gaither
16651-173404,Kroger-Centerville #923,Centerville,US,Troy Rowell
9571-97388,Centerville,Centerville,US,Irene Charpia
2290-1641,"Chagrin Falls, North Main Street",Chargrin Falls,US,Juan Garguilo
79430-101771,Kroger - Chillicothe #348,Chillicothe,US,Dawn Maher
48883-262390,Kroger Chillicothe #312,Chillicothe,US,Julio Hansen
2520-30979,Harper's Station,Cincinnati,US,Stacey Long
76901-129152,Target Fields Ertel T-1091,Cincinnati,US,Diann Kirgan
2407-9612,Skytop Pavilion,Cincinnati,US,Yvonne Nichols
72990-97122,Kroger - Monfort Heights #370,Cincinnati,US,James Acevedo
11652-104465,Glendale Milford & Reading,Cincinnati,US,Betty Martinez
28299-249837,Teavana - Kenwood Towne Center,CINCINNATI,US,Idalia Correa
2322-1920,Atrium One,Cincinnati,US,Alyssa Brooks
16133-157389,Target Blue Ash T-2557,Cincinnati,US,Elizabeth Thompson
2203-1500,Rookwood Pavillion,Cincinnati,US,King Laberge
18510-172906,Jack Cincinnati Casino,Cincinnati,US,Marc Nelson
298-1499,Hyde Park Plaza,Cincinnati,US,Kevin Murphy
75512-41999,Marriott-Univ Cinn Medical Center,Cincinnati,US,Matthew Mcgeeney
25997-237276,Kroger Oakley #465,Cincinnati,US,Debbie Mcdaniel
9890-72142,Kenwood Towne Center,Cincinnati,US,Ricky Schultz
72819-85365,Meijer-Cincinnati #223,Cincinnati,US,Jason Day
10974-100765,Colerain & I-275,Cincinnati,US,Thomas Mcdonough
72820-85366,Meijer-Cincinnati #224,Cincinnati,US,James Berry
76947-130405,Target Beechmont Area T-1092,Cincinnati,US,Dennis Ferreira
19578-129149,"Kroger-Cincinnati, OH #418",Cincinnati,US,Courtney Bradshaw
72940-93399,Kroger-Anderson Township #915,Cincinnati,US,Jonathan Flowers
7197-150406,"Kroger-Cincinnati, OH #353",Cincinnati,US,Candida Eidson
23159-225987,Harrison and Blue Sky,Cincinnati,US,Dennis Austin
2575-40123,Kenwood,Cincinnati,US,Douglas Hanley
12928-155285,University of Cincinnati - 2,Cincinnati,US,Anthony Vogt
70353-138224,Target Western Hills T-2488,Cincinnati,US,Julie Whiteside
72945-95708,Kroger-Cincinnati #384,Cincinnati,US,John Edwards
72965-95885,Kroger-Cincinnati #355,Cincinnati,US,Loraine King
2206-217945,The 580 Building,Cincinnati,US,Jason Curry
2208-536,4th and Vine,Cincinnati,US,Madeleine Abramson
2374-9752,Eastgate North,Cincinnati,US,Chin Cameron
11696-105034,Beechmont & Hamblen,Cincinnati,US,Sheryl Starr
2433-17534,Columbia Parkway,Cincinnati,US,Dale Martinez
2385-12026,Loveland,Cincinnati,US,Herbert Bishop
27560-247348,Langsam Library,Cincinnati,US,Grace Crosby
17665-183831,Target Colerain T-1545,Cincinnati,US,Stephan Krull
19787-189469,Kroger - Cincinnati #428,Cincinnati,US,Isiah Swift
75221-94079,U of Cincinnati Student Life Ctr,Cincinnati,US,Melissa Higgins
2212-639,Mariemont/The Strand,Cincinnati,US,April Jin
2420-201504,University Square,Cincinnati,US,William May
73876-103619,Kroger-Cincinnati #948,Cincinnati,US,Zachary Andrew
21456-209565,CLE C371,Cleveland,US,Lola Cauthen
75224-93773,CWRU - Residential Village,Cleveland,US,Thomas Nichols
2316-246204,Clifton Boulevard,Cleveland,US,David Baird
76740-99373,Target Cleveland South T-2228,Cleveland,US,Christine Sadowski
70074-132045,Doubletree Cleveland City Center La,CLEVELAND,US,Jason Lindner
2300-149264,"Cleveland Clinic, Building H",Cleveland,US,Alana Olsen
21273-209564,CLE A 211,Cleveland,US,Shaun Nadeau
2307-1291,200 Public Square,Cleveland,US,Ann Porter
10208-98599,11302 Euclid Avenue,Cleveland,US,John Marrs
21574-171187,Westin Cleveland-Lobby,Cleveland,US,Edith Randall
2536-27088,Hanna Building,Cleveland,US,Courtney Limberg
76764-102487,Target Cleveland West T-2226,Cleveland,US,Elizabeth Thompson
2390-12002,West Sixth Street,Cleveland,US,Adam Pierce
25355-72805,Middleburg Heights,Cleveland,US,Cassie Swenson
2274-1579,127 Public Square,Cleveland,US,Kevin Cole
26795-244749,Tower City Center,Cleveland,US,Lloyd Pecci
2265-1295,"Cedar Road, Cleveland Heights",Cleveland Heights,US,Ellen Deering
2618-50059,"Mayfield Road, Cleveland Heights",Cleveland Heights,US,Thomas Bueche
49354-263766,Kroger Cleves #445,Cleves,US,Mack Plante
72459-8952,Erie Islands Travel Plaza,Clyde,US,Linda Lentz
72460-8953,Commodore Perry Travel Plaza,Clyde,US,Luis Marchan
75862-97996,CMH - Columbus B Concourse,Columbus,US,Jeannette Lowry
2638-29316,Polaris Fashion Place Cafe,Columbus,US,Patti Russell
2350-5968,Easton Town Center,Columbus,US,Kay Marsh
28423-249807,Teavana - Easton Town Center,COLUMBUS,US,John Gutierrez
23322-220984,Market District - Columbus #6515,Columbus,US,Coleman Offerdahl
2641-63700,Crosswood Commons,Columbus,US,Annie Bologna
2455-19279,1085 West Fifth Avenue,Columbus,US,Irene Charpia
15198-158125,"Polaris Fashion Place, Level 1",Columbus,US,Katie Chamberlain
2355-4430,Polaris,Columbus,US,Linda Stice
25091-239807,Shops at Hilliard Rome Road,Columbus,US,Daniel Owens
76757-108119,Target Columbus NE T-1072,Columbus,US,Gary Gilliam
26359-243806,Kroger Columbus #839,Columbus,US,Beverly Medford
10644-101712,Olentangy River Road,Columbus,US,Ariana Durr
